shoulder_pitch_joint,shoulder_roll_joint,shoulder_yaw_joint,elbow_pitch_joint,torque_shoulder_pitch_joint,torque_shoulder_roll_joint,torque_shoulder_yaw_joint,torque_elbow_pitch_joint
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,-0.4363323129985824,8.881784197001252e-16,5.551115123125783e-16,-2.220446049250313e-15,-7.105427357601002e-15
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,-0.26179938779914946,5.329070518200751e-15,1.1102230246251565e-15,-4.884981308350689e-15,-7.993605777301127e-15
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,-0.08726646259971649,1.0658141036401503e-14,-4.440892098500626e-16,5.10702591327572e-15,-4.440892098500626e-16
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,0.08726646259971649,-3.552713678800501e-15,3.3306690738754696e-15,8.881784197001252e-16,-4.440892098500626e-16
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,0.26179938779914935,-1.7763568394002505e-15,-3.3306690738754696e-15,4.6629367034256575e-15,-4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,0.43633231299858233,7.993605777301127e-15,3.9968028886505635e-15,-7.771561172376096e-16,-1.176836406102666e-14
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,0.6108652381980153,9.769962616701378e-15,3.552713678800501e-15,5.440092820663267e-15,-9.43689570931383e-15
-0.8726646259971648,0.17453292519943298,-1.5707963267948966,0.7853981633974483,4.440892098500626e-15,8.43769498715119e-15,-6.661338147750939e-16,-1.6653345369377348e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,-0.7853981633974483,6.217248937900877e-15,6.5503158452884236e-15,-6.661338147750939e-16,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,-0.6108652381980153,-8.881784197001252e-16,-6.106226635438361e-15,-6.772360450213455e-15,7.105427357601002e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,-0.4363323129985824,2.6645352591003757e-15,-5.551115123125783e-15,1.4432899320127035e-15,0.0
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,-0.26179938779914946,2.6645352591003757e-15,-2.4424906541753444e-15,3.552713678800501e-15,5.329070518200751e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,-0.08726646259971649,4.440892098500626e-15,-2.220446049250313e-15,7.771561172376096e-16,0.0
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,0.08726646259971649,8.881784197001252e-16,-8.881784197001252e-16,-9.992007221626409e-16,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,0.26179938779914935,-9.769962616701378e-15,2.220446049250313e-15,2.55351295663786e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,0.43633231299858233,2.6645352591003757e-15,-3.9968028886505635e-15,-4.9960036108132044e-15,5.773159728050814e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,0.6108652381980153,-4.440892098500626e-15,-5.10702591327572e-15,-2.7755575615628914e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,-1.2217304763960306,0.7853981633974483,8.881784197001252e-15,-1.1102230246251565e-15,2.4424906541753444e-15,8.881784197001252e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,-0.7853981633974483,-5.329070518200751e-15,-3.9968028886505635e-15,-8.215650382226158e-15,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,-0.6108652381980153,-7.993605777301127e-15,-5.10702591327572e-15,-2.3314683517128287e-15,9.769962616701378e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,-0.4363323129985824,3.552713678800501e-15,-3.885780586188048e-15,-4.6629367034256575e-15,8.881784197001252e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,-0.26179938779914946,-1.7763568394002505e-15,-2.886579864025407e-15,2.3314683517128287e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,-0.08726646259971649,1.2434497875801753e-14,-1.3322676295501878e-15,3.9968028886505635e-15,1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,0.08726646259971649,-8.881784197001252e-15,-4.9960036108132044e-15,-9.992007221626409e-16,8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,0.26179938779914935,3.552713678800501e-15,1.6653345369377348e-15,2.7755575615628914e-15,0.0
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,0.43633231299858233,-5.329070518200751e-15,-1.199040866595169e-14,-3.6637359812630166e-15,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,0.6108652381980153,3.552713678800501e-15,-3.885780586188048e-15,3.83026943495679e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,-0.8726646259971648,0.7853981633974483,9.769962616701378e-15,2.3314683517128287e-15,4.163336342344337e-15,-1.3322676295501878e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,-0.7853981633974483,-5.329070518200751e-15,-2.1094237467877974e-15,-4.218847493575595e-15,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,-0.6108652381980153,1.509903313490213e-14,8.881784197001252e-16,-3.9968028886505635e-15,1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,-0.4363323129985824,1.1546319456101628e-14,-3.1086244689504383e-15,-1.1102230246251565e-15,1.0658141036401503e-14
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,-0.26179938779914946,6.217248937900877e-15,3.885780586188048e-15,2.1094237467877974e-15,-5.329070518200751e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,-0.08726646259971649,-5.329070518200751e-15,0.0,3.3306690738754696e-16,-4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,0.08726646259971649,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,-2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,0.26179938779914935,-8.881784197001252e-15,4.884981308350689e-15,-1.4432899320127035e-15,-4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,0.43633231299858233,3.552713678800501e-15,-7.327471962526033e-15,3.9968028886505635e-15,-3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,0.6108652381980153,5.329070518200751e-15,-4.3298697960381105e-15,8.881784197001252e-16,-7.993605777301127e-15
-0.8726646259971648,0.17453292519943298,-0.5235987755982989,0.7853981633974483,-6.217248937900877e-15,6.217248937900877e-15,-2.3869795029440866e-15,-4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,-0.7853981633974483,-1.7763568394002505e-15,-2.220446049250313e-16,-2.7755575615628914e-16,4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,-0.6108652381980153,-1.509903313490213e-14,-1.887379141862766e-15,-6.661338147750939e-16,-8.881784197001252e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,-0.4363323129985824,7.993605777301127e-15,0.0,-5.551115123125783e-16,3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,-0.26179938779914946,-2.6645352591003757e-15,-1.5543122344752192e-15,1.9984014443252818e-15,1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,-0.08726646259971649,-9.769962616701378e-15,2.55351295663786e-15,4.107825191113079e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,0.08726646259971649,-1.0658141036401503e-14,3.552713678800501e-15,-2.3314683517128287e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,0.26179938779914935,-6.217248937900877e-15,8.881784197001252e-16,-5.551115123125783e-16,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,0.43633231299858233,0.0,-4.440892098500626e-16,0.0,8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,0.6108652381980153,-5.329070518200751e-15,1.1102230246251565e-15,1.1102230246251565e-16,-5.329070518200751e-15
-0.8726646259971648,0.17453292519943298,-0.17453292519943298,0.7853981633974483,6.217248937900877e-15,2.220446049250313e-16,2.3314683517128287e-15,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.17453292519943298,-0.7853981633974483,-7.105427357601002e-15,-2.220446049250313e-15,7.771561172376096e-16,-1.0658141036401503e-14
-0.8726646259971648,0.17453292519943298,0.17453292519943298,-0.6108652381980153,1.1546319456101628e-14,3.219646771412954e-15,8.881784197001252e-16,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.17453292519943298,-0.4363323129985824,2.042810365310288e-14,-1.1102230246251565e-15,2.3314683517128287e-15,1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,-0.26179938779914946,1.0658141036401503e-14,1.1102230246251565e-15,2.3314683517128287e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,-0.08726646259971649,7.105427357601002e-15,1.7763568394002505e-15,-1.3322676295501878e-15,7.993605777301127e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,0.08726646259971649,-1.509903313490213e-14,-1.5543122344752192e-15,-1.2212453270876722e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,0.26179938779914935,-2.6645352591003757e-15,1.7763568394002505e-15,2.220446049250313e-16,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,0.43633231299858233,-1.7763568394002505e-15,2.4424906541753444e-15,-2.1094237467877974e-15,-2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,0.6108652381980153,-1.7763568394002505e-15,1.1102230246251565e-15,-1.3322676295501878e-15,4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,0.17453292519943298,0.7853981633974483,-1.2434497875801753e-14,4.440892098500626e-16,-2.275957200481571e-15,-4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,0.5235987755982987,-0.7853981633974483,9.769962616701378e-15,-3.885780586188048e-15,2.1094237467877974e-15,5.329070518200751e-15
-0.8726646259971648,0.17453292519943298,0.5235987755982987,-0.6108652381980153,2.5757174171303632e-14,2.220446049250313e-16,9.103828801926284e-15,1.687538997430238e-14
-0.8726646259971648,0.17453292519943298,0.5235987755982987,-0.4363323129985824,0.0,2.220446049250313e-15,7.771561172376096e-16,1.2434497875801753e-14
-0.8726646259971648,0.17453292519943298,0.5235987755982987,-0.26179938779914946,2.1316282072803006e-14,-2.220446049250313e-15,6.328271240363392e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.5235987755982987,-0.08726646259971649,5.329070518200751e-15,-8.659739592076221e-15,1.3322676295501878e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,0.5235987755982987,0.08726646259971649,-3.552713678800501e-15,-1.7763568394002505e-15,4.440892098500626e-16,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.5235987755982987,0.26179938779914935,8.881784197001252e-15,1.3322676295501878e-15,1.6653345369377348e-15,8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.5235987755982987,0.43633231299858233,-6.217248937900877e-15,-3.552713678800501e-15,-3.3306690738754696e-16,-8.881784197001252e-15
-0.8726646259971648,0.17453292519943298,0.5235987755982987,0.6108652381980153,-8.881784197001252e-16,-4.440892098500626e-16,-1.4432899320127035e-15,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.5235987755982987,0.7853981633974483,-2.6645352591003757e-15,-2.9976021664879227e-15,-1.1102230246251565e-15,-1.3766765505351941e-14
-0.8726646259971648,0.17453292519943298,0.8726646259971647,-0.7853981633974483,-5.329070518200751e-15,-3.1086244689504383e-15,4.107825191113079e-15,4.440892098500626e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,-0.6108652381980153,2.6645352591003757e-15,-2.220446049250313e-15,2.1094237467877974e-15,-3.1086244689504383e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,-0.4363323129985824,-2.6645352591003757e-15,-7.549516567451064e-15,-5.995204332975845e-15,-3.1086244689504383e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,-0.26179938779914946,-6.217248937900877e-15,1.3322676295501878e-15,-4.440892098500626e-16,8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,0.8726646259971647,-0.08726646259971649,-1.1546319456101628e-14,-2.220446049250313e-16,-1.9984014443252818e-15,-4.440892098500626e-16
-0.8726646259971648,0.17453292519943298,0.8726646259971647,0.08726646259971649,-5.329070518200751e-15,3.552713678800501e-15,-1.1102230246251565e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,0.26179938779914935,0.0,-2.6645352591003757e-15,5.551115123125783e-16,4.884981308350689e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,0.43633231299858233,-8.881784197001252e-16,4.440892098500626e-16,3.1086244689504383e-15,-2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,0.8726646259971647,0.6108652381980153,-1.7763568394002505e-15,-1.4432899320127035e-15,-2.3314683517128287e-15,-1.021405182655144e-14
-0.8726646259971648,0.17453292519943298,0.8726646259971647,0.7853981633974483,-7.105427357601002e-15,-3.3306690738754696e-16,-1.1102230246251565e-16,-6.217248937900877e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,-0.7853981633974483,1.0658141036401503e-14,9.992007221626409e-15,9.992007221626409e-15,1.021405182655144e-14
-0.8726646259971648,0.17453292519943298,1.2217304763960306,-0.6108652381980153,-1.7763568394002505e-15,9.103828801926284e-15,-6.8833827526759706e-15,6.439293542825908e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,-0.4363323129985824,-1.7763568394002505e-15,3.552713678800501e-15,-2.220446049250313e-16,7.549516567451064e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,-0.26179938779914946,1.1546319456101628e-14,5.10702591327572e-15,-3.1086244689504383e-15,7.327471962526033e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,-0.08726646259971649,8.881784197001252e-15,-4.6629367034256575e-15,2.55351295663786e-15,5.773159728050814e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,0.08726646259971649,0.0,1.5543122344752192e-15,-1.7763568394002505e-15,2.4424906541753444e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,0.26179938779914935,9.769962616701378e-15,1.5543122344752192e-15,1.4432899320127035e-15,2.6645352591003757e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,0.43633231299858233,9.769962616701378e-15,-2.220446049250313e-16,5.662137425588298e-15,1.1102230246251565e-15
-0.8726646259971648,0.17453292519943298,1.2217304763960306,0.6108652381980153,8.881784197001252e-16,5.551115123125783e-16,1.6653345369377348e-15,0.0
-0.8726646259971648,0.17453292519943298,1.2217304763960306,0.7853981633974483,1.687538997430238e-14,-1.6653345369377348e-15,5.551115123125783e-15,-8.881784197001252e-16
-0.8726646259971648,0.17453292519943298,1.5707963267948966,-0.7853981633974483,1.7763568394002505e-15,0.0,2.220446049250313e-16,7.549516567451064e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,-0.6108652381980153,-2.6645352591003757e-15,4.440892098500626e-16,1.5543122344752192e-15,2.220446049250313e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,-0.4363323129985824,7.993605777301127e-15,-7.771561172376096e-15,-1.887379141862766e-15,-1.3877787807814457e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,-0.26179938779914946,1.7763568394002505e-15,8.659739592076221e-15,5.995204332975845e-15,1.1213252548714081e-14
-0.8726646259971648,0.17453292519943298,1.5707963267948966,-0.08726646259971649,-2.6645352591003757e-15,6.661338147750939e-16,9.992007221626409e-16,-3.552713678800501e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,0.08726646259971649,7.105427357601002e-15,-1.3322676295501878e-15,3.774758283725532e-15,2.220446049250313e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,0.26179938779914935,8.881784197001252e-16,-3.6637359812630166e-15,-3.219646771412954e-15,3.1086244689504383e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,0.43633231299858233,-4.440892098500626e-15,4.551914400963142e-15,-3.1086244689504383e-15,5.773159728050814e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,0.6108652381980153,7.993605777301127e-15,1.887379141862766e-15,-1.5543122344752192e-15,-1.7763568394002505e-15
-0.8726646259971648,0.17453292519943298,1.5707963267948966,0.7853981633974483,-4.440892098500626e-15,-4.773959005888173e-15,-4.440892098500626e-15,-2.6645352591003757e-15
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,-0.7853981633974483,1.0658141036401503e-14,-2.6645352591003757e-15,6.8833827526759706e-15,0.0
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,-0.6108652381980153,9.769962616701378e-15,4.440892098500626e-15,4.440892098500626e-15,-5.329070518200751e-15
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,-0.4363323129985824,-1.0658141036401503e-14,-2.220446049250313e-15,-4.6629367034256575e-15,7.105427357601002e-15
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,-0.26179938779914946,-8.881784197001252e-15,1.3322676295501878e-15,3.1086244689504383e-15,7.105427357601002e-15
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,-0.08726646259971649,5.329070518200751e-15,4.440892098500626e-16,-2.4424906541753444e-15,8.881784197001252e-16
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,0.08726646259971649,0.0,7.549516567451064e-15,-8.881784197001252e-16,-3.552713678800501e-15
-0.8726646259971648,0.5235987755982987,-1.5707963267948966,0.26179938779914935,5.329070518200751e-15,1.1102230246251565e-14,9.769962616701378e-15,-1.3322676295501878e-14
